Datas;Usuários;Tweets
2020-03-20;Edelsvitha;3
2020-03-20;larevn;1
2020-03-20;Seu7encruzilha1;1
2020-03-20;isa_crvg13;1
2020-03-20;jujubnftt;1
2020-03-20;bncrf_81;1
2020-03-20;cecilialisboa98;1
2020-03-20;gabbs_alvez;1
2020-03-20;Anna_Karolina04;1
2020-03-20;wolf_tuga;1
2020-03-20;josecarlosstc;1
2020-03-20;LiaRataque;1
2020-03-20;SacomanoUlisses;2
2020-03-20;allanaaferraz;1
2020-03-20;lowixt;1
2020-03-20;lariix_pimentel;2
2020-03-20;ANAFERR35177371;1
2020-03-20;ana_manola;1
2020-03-20;Vian_Zecchin;1
2020-03-20;KassioStephano;2
2020-03-20;MoraisLuG;1
2020-03-20;CamilaDeodato3;1
2020-03-20;ThaynaraOliver;1
2020-03-20;claravilela_17;1
2020-03-20;dxhmartins;1
2020-03-20;AdrielliBonatte;1
2020-03-20;marcionso;1
2020-03-20;anita_micheel;1
2020-03-20;isanunesn;1
2020-03-20;mariianah0;1
2020-03-20;ehdi_;1
2020-03-20;AurystellaS;1
2020-03-20;padilhamariah;1
2020-03-20;Lananaae;1
2020-03-20;Sansas_01;1
2020-03-20;Skyedit_;1
2020-03-20;larissakuboski;2
2020-03-20;tauanezakrx;1
2020-03-20;Estrangeiro86;1
2020-03-20;_Maygabi;2
2020-03-20;sereia_they;1
2020-03-20;PUTA_L0CA;1
2020-03-20;wanessachristie;1
2020-03-20;bahianoar;1
2020-03-20;byancakarolyne;1
2020-03-20;TALDOHOMI;1
2020-03-20;andrezzafgs;1
2020-03-20;TilhaNobrega;2
2020-03-20;Diego75690981;1
2020-03-20;NoOneBR9;2
2020-03-20;0kl1nfr;1
2020-03-20;PrattaPedro;1
2020-03-20;FMarchiori;1
2020-03-20;biabittus;1
2020-03-20;Zanalfaia;1
2020-03-20;MrCristiam;1
2020-03-20;kcbtslove;2
2020-03-20;CaptJoao;1
2020-03-20;lungellotti;1
2020-03-20;KethellynMaryan;1
2020-03-20;FredericoGuima6;3
2020-03-20;erivanraposo;8
2020-03-20;silvaregis15;1
2020-03-20;gothokid;1
2020-03-20;EstevoOfc;1
2020-03-20;JuliaFontanett1;2
2020-03-20;Andersonrobolso;1
2020-03-20;leandrograss;2
2020-03-20;philipymohana;1
2020-03-20;Milene_Sousa;1
2020-03-20;feroliveiracr;2
2020-03-20;raphael_moraes;1
2020-03-20;NataliaSilviano;1
2020-03-20;mathauspauxis;2
2020-03-20;tainara_dorst;1
2020-03-20;maydotuiter;1
2020-03-20;Vilela08061347;1
2020-03-20;ederkurz;1
2020-03-20;thelouquinha;1
2020-03-20;mimim_turbi;1
2020-03-20;sancheescaio;1
2020-03-20;lumartgon;1
2020-03-20;_marzullo_;1
2020-03-20;marianaviaja;1
2020-03-20;larasofia_14;1
2020-03-20;amnndak;1
2020-03-20;Isinhabich;3
2020-03-20;drksisterr;2
2020-03-20;JeanOliveira021;1
2020-03-20;lorenamarcolef;1
2020-03-20;hadajw;2
2020-03-20;witnesscal;1
2020-03-20;augustusL17;1
2020-03-20;Ferreira24Ana;2
2020-03-20;talitaleni;1
2020-03-20;MandsMomsem;3
2020-03-20;tvjornalsbt;2
2020-03-20;samhart73;1
2020-03-20;Thata1707;1
2020-03-20;brendchristofer;1
2020-03-20;VanessaaSimoes;1
2020-03-20;de_livramento17;1
2020-03-20;bomdiadarinha;1
2020-03-20;methdnasu;1
2020-03-20;anandaridart;2
2020-03-20;Biia_pv;1
2020-03-20;maleficenrt;1
2020-03-20;ferreiracostae1;7
2020-03-20;marciaguati;1
2020-03-20;ericag3288;1
2020-03-20;julinhaa_88;1
2020-03-20;eduardacrll;1
2020-03-20;MarcelAmorim2;1
2020-03-20;gaybirocha;1
2020-03-20;mandicuxa;1
2020-03-20;prettyinsick;2
2020-03-20;Zildete8;3
2020-03-20;vicmenezess_;1
2020-03-20;jubszei;1
2020-03-20;EvelynS67573185;1
2020-03-20;CamillaOlivve;1
2020-03-20;mquilici;1
2020-03-20;caraiomilly;2
2020-03-20;irlandesmaluko;1
2020-03-20;RaianeCabralf;1
2020-03-20;sapienscarter;1
2020-03-20;lvaroGabrielCo1;1
2020-03-20;gabirbc1;1
2020-03-20;KXY_ON_GLOVE;1
2020-03-20;BildhauerJr;1
2020-03-20;_laramarias;1
2020-03-20;malaikaferreir1;1
2020-03-20;ronyrubronegro;1
2020-03-20;_Auri0;1
2020-03-20;HiltonAugusta11;1
2020-03-20;levlianxie;1
2020-03-20;Beatriz48728334;1
2020-03-20;LdiaMayara1;1
2020-03-20;mo_ixter;1
2020-03-20;_martinh0_;1
2020-03-20;hii_saam;1
2020-03-20;biameubeck;1
2020-03-20;xiquinho__;1
2020-03-20;Barbeiro_dk;1
2020-03-20;310graus;1
2020-03-20;mello_adrianno;1
2020-03-20;lucasgoncr;2
2020-03-20;GrindHunter666;1
2020-03-20;nettomouraao;1
2020-03-20;Laah1267;1
2020-03-20;nicolesofz;2
2020-03-20;MachulekDuda;1
2020-03-20;gondim_lulu;1
2020-03-20;mmgarj_;1
2020-03-20;CaravalhoPena;2
2020-03-20;isafacini;1
2020-03-20;ACIUB;1
2020-03-20;errocellbit;1
2020-03-20;Bbs_0904;1
2020-03-20;mfa0410;1
2020-03-20;Geisi_GG;1
2020-03-20;iagolellis7;1
2020-03-20;lambanssa;1
2020-03-20;Elizete64685340;1
2020-03-20;abelanarco;1
2020-03-20;julianateiix_;1
2020-03-20;_Correa047;1
2020-03-20;rastavinteedois;2
2020-03-20;Matheuszpires;2
2020-03-20;biancamdli;1
2020-03-20;estephanyvii;1
2020-03-20;Cardoso_017;1
2020-03-20;jooAnto89903575;2
2020-03-20;weyber;1
2020-03-20;Leticia_renatx;2
2020-03-20;Elizeu30205503;1
2020-03-20;ninaaa_clara;1
2020-03-20;CacauCFerreira;2
2020-03-20;Dieineron;1
2020-03-20;lucia_brazil;3
2020-03-20;LaraMendes03;1
2020-03-20;0800larinha;2
2020-03-20;xclarasc;5
2020-03-20;barbosa_bricia;2
2020-03-20;patyghi;1
2020-03-20;JotaPH8;1
2020-03-20;isabelaroquete;1
2020-03-20;Agathabjs;2
2020-03-20;willtavares;3
2020-03-20;Julieliraa;1
2020-03-20;danilofredo;1
2020-03-20;_johnj0;2
2020-03-20;nicolylymaa;1
2020-03-20;LorenaAndressa6;1
2020-03-20;leticiaafontess;1
2020-03-20;jonatha_mpa;3
2020-03-20;Milassz_;1
2020-03-20;cord_tc;1
2020-03-20;yarvantez;2
2020-03-20;sopravcleal;1
2020-03-20;ladyrogers45;1
2020-03-20;padarexxx;1
2020-03-20;rafasancheess;1
2020-03-20;1Jgat;1
2020-03-20;ninisreveluv;1
2020-03-20;liberdade929;1
2020-03-20;affjovannaa;1
2020-03-20;hiagotostes_;1
2020-03-20;dassodocaralho;1
2020-03-20;AgdaVilarinho;1
2020-03-20;rafaelffmoron;1
2020-03-20;ervanmata;2
2020-03-20;jesseruthxr;1
2020-03-20;marta_sg_alves;1
2020-03-20;Marcelaoooo;1
2020-03-20;pelobemdobrasil;3
2020-03-20;pastelderua;1
2020-03-20;gabrielan_do;2
2020-03-20;ourtomlinson;2
2020-03-20;_yanbraga;1
2020-03-20;Matheuseyasmim;1
2020-03-20;isachriistine;1
2020-03-20;Nayleyy;1
2020-03-20;leodeliyannis;3
2020-03-20;ac7cbf7867e6429;4
2020-03-20;sweetiegwrll;1
2020-03-20;CarlosB54836165;3
2020-03-20;vlgoliveira;2
2020-03-20;AgathaOficiaI;2
2020-03-20;stolsgabriel;2
2020-03-20;butdontpanic;1
2020-03-20;giulinha_crf;1
2020-03-20;anchinhoficial;1
2020-03-20;marciovictorb;1
2020-03-20;johnymen13;1
2020-03-20;tonto_ny;1
2020-03-20;kenjudo;2
2020-03-20;tha__iss;2
2020-03-20;cpcarlospaiva;1
2020-03-20;Preto_Jn;1
2020-03-20;RhederSilva;1
2020-03-20;bbpotratzzz;1
2020-03-20;leonorribeiroo;1
2020-03-20;CrislaneGomes12;1
2020-03-20;schutzquemeusou;1
2020-03-20;Odilonthomaz;1
2020-03-20;NeGGroso;1
2020-03-20;oricardopacheco;1
2020-03-20;filhodepetter;4
2020-03-20;Euweslley7;1
2020-03-20;deblumoi;2
2020-03-20;_nahsep;1
2020-03-20;clintwalker3124;2
2020-03-20;longwaydn;1
2020-03-20;PeixotoJr1;1
2020-03-20;__LilahMatola__;1
2020-03-20;GuiFigueredo;1
2020-03-20;al3xcmd;1
2020-03-20;kikacordeiro10;1
2020-03-20;diegomendes89;2
2020-03-20;Raissarata;5
2020-03-20;jlbaraky;1
2020-03-20;LeoJg22;1
2020-03-20;mircorreia;1
2020-03-20;francscoleal;2
2020-03-20;MaxwelBernardes;1
2020-03-20;leciomota;2
2020-03-20;CAUDALLAROSA;1
2020-03-20;jwnsyu;1
2020-03-20;RafaelVitorRK;2
2020-03-20;thays66588610;1
2020-03-20;_LuaMeelo;1
2020-03-20;Kelvinho002;1
2020-03-20;HeyMr_Jack;1
2020-03-20;soraiaserrao;1
2020-03-20;bhiancabrz;1
2020-03-20;Jamescpx01;1
2020-03-20;mateusavaris;1
2020-03-20;Michel_NC;3
2020-03-20;mardesss;1
2020-03-20;rossivlmd;1
2020-03-20;ZorteaGeovana;1
2020-03-20;AdilsonPrates5;6
2020-03-20;atabatah;1
2020-03-20;Souza_A_lves;1
2020-03-20;Francis08048137;1
2020-03-20;Cruzparlam;1
2020-03-20;oimeumorango;2
2020-03-20;jctm1;4
2020-03-20;CabelinDaBlack;1
2020-03-20;01CarolSilva;1
2020-03-20;lipesaraiva;1
2020-03-20;mevaristosantos;1
2020-03-20;Alberto87Santos;1
2020-03-20;taisfernandaaaa;1
2020-03-20;FeelingsNamjin;1
2020-03-20;j1svng;1
2020-03-20;rivaldomoraes;1
2020-03-20;gbarb0sa;1
2020-03-20;milanodora;1
2020-03-20;Rey_Heya;1
2020-03-20;victorhsmaia;1
2020-03-20;MatthoAnt;2
2020-03-20;bitchelectra;1
2020-03-20;Joelgarmac;1
2020-03-20;salessso;1
2020-03-20;bpowxrfull;3
2020-03-20;KevinMelo341;1
2020-03-20;GuiCoradelli;3
2020-03-20;vespa_conse2019;1
2020-03-20;ivan8849;1
2020-03-20;blogdovalente;2
2020-03-20;indyybispo;1
2020-03-20;laurixssa;1
2020-03-20;johanliebert666;1
2020-03-20;caandralm;2
2020-03-20;umaloqualquer;1
2020-03-20;luisauguti;1
2020-03-20;ATelevisao;2
2020-03-20;lucasfreitag_;1
2020-03-20;tarso_brennand;1
2020-03-20;LilAngel____;1
2020-03-20;samaraasiqueira;2
2020-03-20;abigaildomal;1
2020-03-20;Nsscosta;2
2020-03-20;bolaxex;1
2020-03-20;CidaApa07616705;7
2020-03-20;_yassbitch_;1
2020-03-20;gatilhadah;1
2020-03-20;GBataiote;2
2020-03-20;Da_cervejaa;1
2020-03-20;jaquedrum;1
2020-03-20;Amordasuavidaem;1
2020-03-20;jehwinnye;1
2020-03-20;mtsmarinho;1
2020-03-20;maluxxalves;1
2020-03-20;KatiaShaila;2
2020-03-20;eiluccas;1
2020-03-20;agrobiitch;2
2020-03-20;milena_souzal;1
2020-03-20;alexandresouc_;2
2020-03-20;Takedinha3;1
2020-03-20;Helio_Lima16;3
2020-03-20;VitorSouza_08;1
2020-03-20;Anafranco157;2
2020-03-20;Nesrabello;2
2020-03-20;taxistabigode;1
2020-03-20;crfallafine;1
2020-03-20;nachatinha;2
2020-03-20;jgurgacz;1
2020-03-20;Flanatica_dessa;1
2020-03-20;lilianarf_;1
2020-03-20;vinirsus;1
2020-03-20;deanfabio_;1
2020-03-20;eduardachantre;1
2020-03-20;noistops;1
2020-03-20;lixxxxie;2
2020-03-20;Ctk_Matem;2
2020-03-20;jessyk21jessica;1
2020-03-20;srtafoster;1
2020-03-20;Leia451;1
2020-03-20;_nicolebc;1
2020-03-20;xx_Sup_Line_xx;1
2020-03-20;rafa8000;1
2020-03-20;sergiomajeski;1
2020-03-20;harada_jose;10
2020-03-20;caiodandrade;3
2020-03-20;JoaoVHR;2
2020-03-20;Geeduzidas;1
2020-03-20;Luud_treem;1
2020-03-20;padttison;1
2020-03-20;realfelipesants;1
2020-03-20;alinemrms;1
2020-03-20;gabrielfenrir;3
2020-03-20;epicastpodcast;1
2020-03-20;Ana_Muller_16;1
2020-03-20;TNTVEVO;1
2020-03-20;Chicoloucocf;1
2020-03-20;UNESCOBrasil;1
2020-03-20;afon_so_;1
2020-03-20;LA_Carniel;1
2020-03-20;felipefahrion;1
2020-03-20;Rogerdasilva92;1
2020-03-20;rafoaguiar;1
2020-03-20;guisilvapr;1
2020-03-20;a_sofia___;1
2020-03-20;RafaelD65095182;2
2020-03-20;siilvaa06;1
2020-03-20;NadiBernardes;1
2020-03-20;KauaneGrey;1
2020-03-20;vitcris15;1
2020-03-20;kaa_couto;1
2020-03-20;AlexMar46868620;1
2020-03-20;loudxstyles;1
2020-03-20;amanda_angeel;1
2020-03-20;ViishMee;1
2020-03-20;MartaMoreirade4;1
2020-03-20;cherrymoonn;2
2020-03-20;DiegoOnziar;1
2020-03-20;rafi_bento;1
2020-03-20;LindaaMarques;1
2020-03-20;dicaprioxe;1
2020-03-20;lluana5;2
2020-03-20;porracaraliocu;1
2020-03-20;vbeatriizs;1
2020-03-20;Leh_golden;1
2020-03-20;thayfranca11;1
2020-03-20;Sokytf;1
2020-03-20;viniciusduarte;1
2020-03-20;Rafinhaborssato;1
2020-03-20;sthefani_erica;1
2020-03-20;Carol40395057;1
2020-03-20;Yaslima30;1
2020-03-20;Karziiihzz;1
2020-03-20;InsideO83662006;3
2020-03-20;Ah_calma_ai_ne;1
2020-03-20;2fingersplease;1
2020-03-20;CasandoViajando;1
2020-03-20;JeanFabricioCo1;5
2020-03-20;labalooba;2
2020-03-20;derlhi3;1
2020-03-20;dantas_edmilson;1
2020-03-20;Xavier1Bina;1
2020-03-20;bebellamor;1
2020-03-20;Cabidezet;1
2020-03-20;dos_anjosM;1
2020-03-20;eusougiulia_;2
2020-03-20;badgalyazzi;1
2020-03-20;ThaMonty;1
2020-03-20;Beln82;1
2020-03-20;FBaruta_;1
2020-03-20;FBinis;2
2020-03-20;cobrasmatica;1
2020-03-20;NayaraCarneiro7;2
2020-03-20;J4NJAO;1
2020-03-20;francys_lucas;1
2020-03-20;JooVictorPorto2;1
2020-03-20;buckibrnes;1
2020-03-20;_Joaoamerico;1
2020-03-20;Mariame19970907;7
2020-03-20;monekkkkkkkk;1
2020-03-20;Margot3z;1
2020-03-20;jasantiagos;1
2020-03-20;ANDRELU85835299;2
2020-03-20;tayna444;1
2020-03-20;misstomm0;1
2020-03-20;solitarioidiot;2
2020-03-20;DuduOliveira69;2
2020-03-20;sadness_pedrin;1
2020-03-20;wguapo1;1
2020-03-20;najuusantanna;1
2020-03-20;guindrid;1
2020-03-20;reporterbeto;3
2020-03-20;marcosneonbh;1
2020-03-20;MOTS_hyung;2
2020-03-20;JanRujner;1
2020-03-20;meowriee;1
2020-03-20;FredMatos16;2
2020-03-20;caganissobro;1
2020-03-20;bellsmchaves;1
2020-03-20;garcia_muca;1
2020-03-20;cinefilo_K;1
2020-03-20;dymorena01;2
2020-03-20;FdpLixo;1
2020-03-20;littleasmodeu;1
2020-03-20;nxndxxxx;1
2020-03-20;Fallgraph1;1
2020-03-20;oWallacetavares;1
2020-03-20;VChiossi_;1
2020-03-20;mtkingx;2
2020-03-20;FabioH021;1
2020-03-20;doiszeromeiahp;1
2020-03-20;DELADELA07;1
2020-03-20;onedcrybaby;1
2020-03-20;vitoriasl_;2
2020-03-20;carulessa;2
2020-03-20;SorArthurDayne;2
2020-03-20;kimnamjons;1
2020-03-20;helozinha07;1
2020-03-20;Cacauwy;1
2020-03-20;Edercast;2
2020-03-20;brunosemanuel;1
2020-03-20;lussotavio;1
2020-03-20;dxggertattoo;1
2020-03-20;Anninha713;1
2020-03-20;gabrielsz02;1
2020-03-20;maycontts;1
2020-03-20;_Gabriel_Ayala;1
2020-03-20;Neuroticocplxgp;1
2020-03-20;ANNNAMUNIZZ;1
2020-03-20;BrunoBasstos;1
2020-03-20;savioduquem;1
2020-03-20;Snover10;1
2020-03-20;teixeiraminajj;1
2020-03-20;DanielsonBolado;1
2020-03-20;ingridcecilia_;1
2020-03-20;itsjennymoo;1
2020-03-20;DrezinhSantos;1
2020-03-20;Guerra_PeixeG;1
2020-03-20;GhibliSarah;1
2020-03-20;eduzzrda;1
2020-03-20;dbrhduarte;2
2020-03-20;_JooPedromp;1
2020-03-20;DavidAzevedo30;1
2020-03-20;ClaytonMarcinko;1
2020-03-20;jhonmartorres;1
2020-03-20;ruanmateusrx;1
2020-03-20;Willtrends;1
2020-03-20;Nkouch2;1
2020-03-20;mylaahsoares;2
2020-03-20;caciqu3s;1
2020-03-20;FroessPs;1
2020-03-20;gi_iovanaz;1
2020-03-20;queinferno_com;1
2020-03-20;pinkfloydwaters;1
2020-03-20;Costa_Priscila1;1
2020-03-20;leledolin;1
2020-03-20;jv__machado;1
2020-03-20;gugaborges_ms;2
2020-03-20;Gui1605;1
2020-03-20;douglaslopeslol;1
2020-03-20;Vivi_Mercurio;1
2020-03-20;GJgatinhoa;1
2020-03-20;Dudsleme;1
2020-03-20;Ribeiro_Cadu;3
2020-03-20;c4rolruas;1
2020-03-20;lf_nunes;1
2020-03-20;pandamyu_;2
2020-03-20;Nataliaaleixo2;1
2020-03-20;djgds12;1
2020-03-20;Pernambuoca;2
2020-03-20;felipemaiaf;1
2020-03-20;senhoruniverso0;1
2020-03-20;FlordeLis90210;1
2020-03-20;EusbiFreitas;2
2020-03-20;Takshkimr;1
2020-03-20;Zayn_Pintudo;2
2020-03-20;DaviCastilhos;1
2020-03-20;https_pyetrinha;4
2020-03-20;rockymelodrama;1
2020-03-20;ROZECOMZ1;1
2020-03-20;umarcoiris;1
2020-03-20;dercio_alex11;1
2020-03-20;ProfWalter;10
2020-03-20;a_almeida004;1
2020-03-20;Elenara_Lobato;4
2020-03-20;EmiliaLopuff;1
2020-03-20;gumadasi;1
2020-03-20;crnsilva_;1
2020-03-20;tellysontelesjr;1
2020-03-20;dailybennet;1
2020-03-20;AmandaPeppesz;2
2020-03-20;num_so_eu;3
2020-03-20;caluurina;1
2020-03-20;imeduwrdo;2
2020-03-20;jpebittencourt;2
2020-03-20;MarcioSlo;1
2020-03-20;3cykbispo;2
2020-03-20;Minijulia4;1
2020-03-20;Casagrande_ES;1
2020-03-20;Jebarrios;1
2020-03-20;old_heavy;2
2020-03-20;manumondelo;1
2020-03-20;miizapella;2
2020-03-20;arq_rafinha;1
2020-03-20;Sulamericana_4;1
2020-03-20;viiskywalker;1
2020-03-20;andreiaamh;1
2020-03-20;FvckRocha;1
2020-03-20;emoquerida_;1
2020-03-20;jujubotelho_01;2
2020-03-20;cleberdimarcio;1
2020-03-20;Dani__Brito;1
2020-03-20;Guilher14236377;1
2020-03-20;PapaiUrso22;2
2020-03-20;santarosam;12
2020-03-20;Paloma_Cali;1
2020-03-20;ArimateiaMacedo;1
2020-03-20;edermenega;1
2020-03-20;FClaudiolopes;1
2020-03-20;sul_tche;3
2020-03-20;Camshoww;1
2020-03-20;alberth_henriq;1
2020-03-20;ngm_ligaaa;1
2020-03-20;Marcusquir;2
2020-03-20;hm_Riick;1
2020-03-20;MomessoArt;1
2020-03-20;FueledByMyself;1
2020-03-20;manueIIe;1
2020-03-20;felixaraujo13;3
2020-03-20;omaaygod;1
2020-03-20;ReginaZuzicki;4
2020-03-20;leticia29923456;1
2020-03-20;C4NC3L4DO;1
2020-03-20;fuckitmari;3
2020-03-20;vantemoonart;1
2020-03-20;Harmo5ever1;1
2020-03-20;pinheiro_049;1
2020-03-20;RuthOliveira000;1
2020-03-20;jmary_mp;1
2020-03-20;ajazeved0;1
2020-03-20;dusarmento_;1
2020-03-20;anafrrdg;3
2020-03-20;Mandapetter;1
2020-03-20;PPrefeitura;2
2020-03-20;Luthierrysouza;1
2020-03-20;Nataliah_gomes;1
2020-03-20;Knight_Zinho;1
2020-03-20;evaforIife;1
2020-03-20;hppescatori;1
2020-03-20;Jessyhelena1;1
2020-03-20;luisa_regina;1
2020-03-20;frankmartins;1
2020-03-20;lucia_isaura;1
2020-03-20;joanaa_morais;1
2020-03-20;Zero_Presidente;10
2020-03-20;p_edrogomes;1
2020-03-20;Mamae2em1;1
2020-03-20;lorenacamp0s;1
2020-03-20;pqpXavierr;5
2020-03-20;duardaaa06;1
2020-03-20;sabrinax_f;1
2020-03-20;sleticiamartins;1
2020-03-20;kidslastnight;1
2020-03-20;dudinha2reis;1
2020-03-20;salesjunior3;1
2020-03-20;ariana10miranda;1
2020-03-20;Edevaldo_99;1
2020-03-20;brckkhmpton;1
2020-03-20;LuizaCamy;1
2020-03-20;Animada10;2
2020-03-20;taina_serpa15;1
2020-03-20;mendoncinh4;2
2020-03-20;EmilyRi93171440;1
2020-03-20;BetoPereira19;2
2020-03-20;carlosa51797147;1
2020-03-20;DandreaGremio;2
2020-03-20;marianapinto_18;1
2020-03-20;_filipa_vieira_;3
2020-03-20;fiocruz;1
2020-03-20;victorjoaosb;1
2020-03-20;JgFleuryy;1
2020-03-20;giovsnna_;2
2020-03-20;Thiago60403761;1
2020-03-20;eusouwiol;2
2020-03-20;Fabinhou_crvg;1
2020-03-20;luanavsz;1
2020-03-20;CapituMilitante;1
2020-03-20;Lichacon;2
2020-03-20;ojeconomico;6
2020-03-20;ws_carol;2
2020-03-20;MarcosPaulo1856;1
2020-03-20;biaborille;1
2020-03-20;cintis_crf;1
2020-03-20;sthe09_;1
2020-03-20;Gabriell_XVIII;1
2020-03-20;carollynesantt;1
2020-03-20;matheys_;1
2020-03-20;jaelson88;1
2020-03-20;DaniloFonsM;1
2020-03-20;loufearless91;1
2020-03-20;Lu__Leo;1
2020-03-20;kasantoska;1
2020-03-20;MariaaEliza2;1
2020-03-20;giovanazubatch;1
2020-03-20;iiinesiita;1
2020-03-20;BladimirGM;1
2020-03-20;_pxray;3
2020-03-20;muskitera;1
2020-03-20;reitielmoraes;2
2020-03-20;renatapereira8;3
2020-03-20;Vieira873;1
2020-03-20;marcelorcamposs;1
2020-03-20;KakauSa56983241;2
2020-03-20;JeanRodrigues;2
2020-03-20;fricklicks;2
2020-03-20;mspontocom;1
2020-03-20;taynatuzino;1
2020-03-20;RibeiroPancoti;2
2020-03-20;ta_nascimento;1
2020-03-20;Soul_Adri;1
2020-03-20;avengesoldat;1
2020-03-20;daniloandy92;1
2020-03-20;oironyoliveira;1
2020-03-20;diogo_alipio;1
2020-03-20;manuuopaa;1
2020-03-20;vhboni;1
2020-03-20;sarinha1861;1
2020-03-20;Waggish_Boy;1
2020-03-20;schwanzraquel;1
2020-03-20;mathcoimbra_;1
2020-03-20;LucianaChriz;2
2020-03-20;caioeduardob;1
2020-03-20;raphabequiet;1
2020-03-20;jururuuu;1
2020-03-20;Danii_llara;1
2020-03-20;DanielleBazete;1
2020-03-20;nispranger;1
2020-03-20;fdsquerocomida;1
2020-03-20;Tecna_Joao;1
2020-03-20;LidAmaral;2
2020-03-20;WilmaPessoa;1
2020-03-20;tati_alexandra8;2
2020-03-20;DudaSavian;1
2020-03-20;WilsonC05348308;1
2020-03-20;sandrohage96;1
2020-03-20;larissajustino;1
2020-03-20;Rocha_Leticia04;1
2020-03-20;rntmarinho;1
2020-03-20;AlefyGuedim;1
2020-03-20;mxnoc;1
2020-03-20;MartaCa82922509;1
2020-03-20;mozinmo;3
2020-03-20;mouragle;2
2020-03-20;rafa_fnk;1
2020-03-20;021yne;1
2020-03-20;Chaguitas_;1
2020-03-20;_KarlGoes;1
2020-03-20;lucaszabin;2
2020-03-20;MerlinV011;1
2020-03-20;dornas17;1
2020-03-20;alberto_jorge;1
2020-03-20;largattha;1
2020-03-20;Lehlovesdemi;1
2020-03-20;Andrean23829224;1
2020-03-20;zehderp;2
2020-03-20;meeninee;1
2020-03-20;mazarin_gabi;1
2020-03-20;Brutheuss;1
2020-03-20;tremcxt;2
2020-03-20;dudabenevenuto7;2
2020-03-20;erikapegado;2
2020-03-20;Rachelqnegreen;1
2020-03-20;martamendes81;1
2020-03-20;milabusa;2
2020-03-20;ivo_abrantes;1
2020-03-20;Erik_Rovero;1
2020-03-20;Gongass0707;1
2020-03-20;WegdonP;3
2020-03-20;pxluna23;1
2020-03-20;0liveira_tami;1
2020-03-20;J_crvg;1
2020-03-20;tonyfloripa02;2
2020-03-20;nicolly54299577;1
2020-03-20;muitoflow;2
2020-03-20;DsalbertoSouza;2
2020-03-20;O_Escolhido1;1
2020-03-20;pxtitmour_;3
2020-03-20;Clau05024;4
2020-03-20;Chriszmaan_;1
2020-03-20;idkidcidgaff;2
2020-03-20;driodopeixe;2
2020-03-20;viniciusjuberte;1
2020-03-20;saabrinars;1
2020-03-20;lsfzz;2
2020-03-20;o_g4briel_s;1
2020-03-20;carlagastal;12
2020-03-20;soutfsantos;1
2020-03-20;n_esuferit;1
2020-03-20;leonardovictor6;2
2020-03-20;zjmpride;2
2020-03-20;ManoPanela;1
2020-03-20;rafapaula848;1
2020-03-20;isabelaalmeidad;1
2020-03-20;DerikBrilho;1
2020-03-20;DeanRocha9;1
2020-03-20;juuc_lima;1
2020-03-20;PriAlcantara_FC;1
2020-03-20;IvanKapinha;1
2020-03-20;Claudiaa_silva;1
2020-03-20;mechamedewan;1
2020-03-20;ThiagoGavioes;2
2020-03-20;mylena_i;2
2020-03-20;evelync_r;1
2020-03-20;rillybfr;5
2020-03-20;Regateiro;1
2020-03-20;ppereznit;1
2020-03-20;DiarioSP;7
2020-03-20;favshildalgo;1
2020-03-20;iguinorem;1
2020-03-20;san_kirigaya;1
2020-03-20;lmeidaaa;1
2020-03-20;andreydiax;1
2020-03-20;kelsousz;2
2020-03-20;oliveralore_;3
2020-03-20;pkjmIuvtae;1
2020-03-20;FrancHftseixas;2
2020-03-20;li_pepa;2
2020-03-20;eblucena14;1
2020-03-20;AdaoMendes69;1
2020-03-20;bianrujo;1
2020-03-20;SoyRach;2
2020-03-20;NetoOdd;1
2020-03-20;vsibeguiny;1
2020-03-20;SonNagata;1
2020-03-20;ecnirpyaht;1
2020-03-20;Deiluciferi666;1
2020-03-20;wcanto33;1
2020-03-20;beassrochaa;1
2020-03-20;Mauroexotic;1
2020-03-20;bele543;1
2020-03-20;Queen_Mustafar;1
2020-03-20;Blessedpb28;1
2020-03-20;rayanelmatias;1
2020-03-20;leleyasmin151;2
2020-03-20;kinast_leticia;1
2020-03-20;CabralThaiz;1
2020-03-20;Eduardo58593003;6
2020-03-20;yasminthifani;1
2020-03-20;Bruna_Meryb;1
2020-03-20;chaapim;1
2020-03-20;cardosogabiiiii;1
2020-03-20;brfabia;1
2020-03-20;lojinhadoiphone;3
2020-03-20;carol1_pretinha;1
2020-03-20;bmarsunorthodox;1
2020-03-20;nuunesanna;1
2020-03-20;bpspcot;1
2020-03-20;slobatu;1
2020-03-20;_Bah_Tche_;1
2020-03-20;paivsp;1
2020-03-20;mxduzx;1
2020-03-20;natanaelneto;1
2020-03-20;ddudaguimaraes;1
2020-03-20;orteguets;1
2020-03-20;iness_sousaa;1
2020-03-20;michellecmps_;1
2020-03-20;MARCIOBARBOSAC4;2
2020-03-20;tecas121202;1
2020-03-20;guivilela93;1
2020-03-20;_pedrojos;1
2020-03-20;viniciussc_10;1
2020-03-20;JeaneNonat;1
2020-03-20;Felipelunaf;1
2020-03-20;grideusa;1
2020-03-20;RayssaKurtz;2
2020-03-20;revenrie;1
2020-03-20;BetinhaaCorreaa;1
2020-03-20;milaohenrique64;1
2020-03-20;vitusz__;1
2020-03-20;gabygomedeiros;1
2020-03-20;SuperPi_gari;2
2020-03-20;khaity23;1
