Datas;Usuários;Tweets
2020-03-20;SynthiHellen;1
2020-03-20;reportermaceio;1
2020-03-20;larysbone_;1
2020-03-20;menininharuiva;1
2020-03-20;LivrePetista;1
2020-03-20;Audazf3;1
2020-03-20;MeioSemTempo;1
2020-03-20;Rom_teofilo;1
2020-03-20;fer_cornachione;1
2020-03-20;ggaanneesshhaa;1
2020-03-20;Cleric0fChaos;1
2020-03-20;barucinho;1
2020-03-20;RibeirodaAndre;1
2020-03-20;A_n_a_C_;1
2020-03-20;CaiusTavares;1
2020-03-20;quiridojohn;1
2020-03-20;majuusurf;1
2020-03-20;_luanDoliveira;1
2020-03-20;Lc_Eduardoo;1
2020-03-20;mkunzbel;1
2020-03-20;MichellyS4ntos;1
2020-03-20;lucasbrcl;1
2020-03-20;tt_daRibeiro;1
2020-03-20;fuzzybub;1
2020-03-20;do_dorval;1
2020-03-20;Monique_Mendess;1
2020-03-20;Hey_Guita;1
2020-03-20;xostarb;1
2020-03-20;noradatuamae;1
2020-03-20;MariaCh85175639;1
2020-03-20;Vitinho2K19;1
2020-03-20;_Moniquepaulas;1
2020-03-20;Candy_Hyojung;1
2020-03-20;zarahchevette;1
2020-03-20;cefalerika;1
2020-03-20;entaoNate;1
2020-03-20;SoniaMCSOliveir;1
2020-03-20;brondaaaa;1
2020-03-20;mahwernaycrf;1
2020-03-20;Beaesthetic1;1
2020-03-20;Ricavon;1
2020-03-20;juanjqo;1
2020-03-20;franguimilho;1
2020-03-20;patriciangs1974;1
2020-03-20;NandaSCL;1
2020-03-20;Psvpaulo;1
2020-03-20;liuamorim2;1
2020-03-20;Eli_Villarreal_;1
2020-03-20;ramosatm;1
2020-03-20;Hyllaryazevedo;1
2020-03-20;gracyd7;1
2020-03-20;isadoranogueir5;1
2020-03-20;jeferso30216123;1
2020-03-20;valerio_cardoso;1
2020-03-20;westarlabs;1
2020-03-20;GianeRSilva;1
2020-03-20;NaoFodeMalu;1
2020-03-20;DHGPAULA;1
2020-03-20;RafaelBarataSi1;1
2020-03-20;dudacalada;1
2020-03-20;kevin_carvalho7;1
2020-03-20;marcelojng;1
2020-03-20;cassiusmedauar;1
2020-03-20;Gabyy_150;1
2020-03-20;calegariisz;1
2020-03-20;TheQueenieEye;1
2020-03-20;NTheofelo;1
2020-03-20;EoLili2010;1
2020-03-20;g_ovannaa;1
2020-03-20;lucaothe;1
2020-03-20;madu_privada;1
2020-03-20;rogerio1929;1
2020-03-20;Lisa_brown55;1
2020-03-20;MarcelloBehring;1
2020-03-20;Angela55639573;1
2020-03-20;teqvic;1
2020-03-20;tuturellafilho;1
2020-03-20;SantaMaria303;1
2020-03-20;renatamurello;1
2020-03-20;ElenElida;1
2020-03-20;DiabaLorena;1
2020-03-20;pjmgiven;1
2020-03-20;HudsonRics;1
2020-03-20;Vivian_Hayashi;1
2020-03-20;raryyyyyyy;1
2020-03-20;cigarrvt;1
2020-03-20;barbaramouzinho;1
2020-03-20;EmersonCantali1;1
2020-03-20;Secretinnhoo;1
2020-03-20;andreeagomees;1
2020-03-20;JliaCri76105122;1
2020-03-20;aquelealguemm;1
2020-03-20;ThatyaneAndrie1;1
2020-03-20;D_M4RC10;1
2020-03-20;Armandopjr;1
2020-03-20;Imjproof;1
2020-03-20;aariolli;1
2020-03-20;jurorora;1
2020-03-20;Ferreira_isaa1;1
2020-03-20;montezdouglas;1
2020-03-20;nowaes_;1
2020-03-20;miumiemia;1
2020-03-20;NoPrecisoDisso2;1
2020-03-20;OEstadoRJ;1
2020-03-20;_bilessa;1
2020-03-20;LucianeLazzarin;1
2020-03-20;CesarRi95836529;1
2020-03-20;fuckedbea;1
2020-03-20;azorohio;1
2020-03-20;Flamenguistaoto;1
2020-03-20;opitter_;1
2020-03-20;JardelJoaquim;1
2020-03-20;Rosalin04658977;1
2020-03-20;gutembergbraga;1
2020-03-20;GaySmoking;1
2020-03-20;DuJettaa;1
2020-03-20;filho_domar;1
2020-03-20;vierinhavi;1
2020-03-20;Eu_Shara2;1
2020-03-20;xmtorne;1
